filename,valence,arousal,category
DST_083_M_NUT.jpg,-5.390859603881836,2.615222454071045,5
DST_048_M_HPY.jpg,-8.603686332702637,5.584493637084961,5
DST_120_M_FER.jpg,-5.347742080688477,2.553330421447754,5
DST_110_M_SUR.jpg,-5.003960609436035,2.074434757232666,5
DST_083_M_FER.jpg,-5.424429893493652,2.6916556358337402,5
DST_138_F_ANG.jpg,-6.692438125610352,3.099287509918213,5
DST_042_F_ANG.jpg,-6.21883487701416,3.442697048187256,5
DST_090_M_FER.jpg,-7.933693885803223,4.597030162811279,5
DST_124_F_FER.jpg,-9.910340309143066,5.69049596786499,6
DST_164_F_FER.jpg,-10.551958084106445,6.10068416595459,6
DST_099_M_SUR.jpg,-4.239715576171875,1.3849012851715088,5
DST_171_F_DIS.jpg,-9.248610496520996,5.463005542755127,5
DST_129_F_FER.jpg,-7.436777114868164,4.191481113433838,5
DST_015_M_DIS.jpg,-10.590116500854492,6.153446674346924,6
DST_147_F_FER.jpg,-5.7356743812561035,2.919360637664795,5
DST_103_M_ANG.jpg,-7.216330528259277,4.107463359832764,5
DST_138_F_NUT.jpg,-6.597294807434082,2.853757858276367,5
DST_088_M_NUT.jpg,-5.21354341506958,1.9685289859771729,5
DST_177_F_SUR.jpg,-8.654339790344238,4.994613170623779,6
DST_015_M_FER.jpg,-9.619645118713379,5.75089693069458,6
DST_119_M_NUT.jpg,-5.068419456481934,2.3114848136901855,5
DST_098_M_SUR.jpg,-5.760312080383301,3.0494742393493652,5
DST_163_F_HPY.jpg,-4.950131893157959,2.784541130065918,5
DST_065_F_NUT.jpg,-5.2507500648498535,2.8349595069885254,5
DST_079_M_DIS.jpg,-5.51972770690918,3.048203945159912,5
DST_177_F_NUT.jpg,-8.014653205871582,4.570623874664307,5
DST_176_F_HPY.jpg,-8.085260391235352,4.392575263977051,5
DST_020_M_FER.jpg,-11.421089172363281,6.813673973083496,6
DST_119_M_ANG.jpg,-5.772693634033203,2.5785560607910156,5
DST_009_F_HPY.jpg,-9.106572151184082,5.741894245147705,6
DST_068_M_SAD.jpg,-7.641498565673828,4.7344441413879395,5
DST_009_F_FER.jpg,-9.223204612731934,5.6946940422058105,6
DST_164_F_SUR.jpg,-10.389615058898926,6.2667341232299805,6
DST_149_F_SAD.jpg,-5.766201496124268,2.6914916038513184,5
DST_173_F_FER.jpg,-4.9816131591796875,2.638233184814453,5
DST_074_M_SAD.jpg,-4.9735612869262695,3.1282925605773926,5
DST_009_F_DIS.jpg,-9.092300415039062,5.711905002593994,6
DST_020_M_ANG.jpg,-11.075156211853027,6.741791248321533,6
DST_005_F_FER.jpg,-5.679497718811035,2.5601229667663574,5
DST_164_F_NUT.jpg,-11.128556251525879,6.5161051750183105,6
DST_042_F_HPY.jpg,-6.028444766998291,3.421387195587158,5
DST_026_M_ANG.jpg,-8.719182968139648,4.634293556213379,5
DST_071_M_ANG.jpg,-6.329124927520752,3.453530788421631,5
DST_030_M_ANG.jpg,-5.7511210441589355,3.0900259017944336,5
DST_115_M_ANG.jpg,-5.569477081298828,2.811164379119873,5
DST_089_M_DIS.jpg,-4.716367244720459,1.8554846048355103,5
DST_162_F_NUT.jpg,-7.616479873657227,4.2439799308776855,5
DST_005_F_DIS.jpg,-5.785613059997559,2.4715042114257812,5
DST_145_F_NUT.jpg,-8.131957054138184,4.450686931610107,5
DST_009_F_ANG.jpg,-9.045833587646484,5.655742168426514,6
DST_157_F_SUR.jpg,-9.442231178283691,5.6806511878967285,6
DST_004_F_SUR.jpg,-7.165065765380859,4.104213237762451,5
DST_103_M_FER.jpg,-8.226822853088379,4.817671775817871,5
DST_126_F_NUT.jpg,-12.253026008605957,7.293972969055176,6
DST_164_F_SAD.jpg,-9.547039985656738,5.307706356048584,6
DST_110_M_FER.jpg,-5.000509262084961,1.9877456426620483,5
DST_173_F_DIS.jpg,-5.127823829650879,2.6907272338867188,5
DST_159_F_DIS.jpg,-6.387643814086914,3.3138155937194824,5
DST_071_M_SAD.jpg,-7.008572578430176,3.9483823776245117,5
DST_137_F_SUR.jpg,-10.427695274353027,6.069425106048584,6
DST_146_F_ANG.jpg,-7.152592658996582,3.8418197631835938,5
DST_099_M_SAD.jpg,-4.818869590759277,2.08803129196167,5
DST_030_M_FER.jpg,-5.877141952514648,3.0109925270080566,5
DST_081_M_SUR.jpg,-5.929676055908203,2.74080753326416,5
DST_098_M_NUT.jpg,-4.8000054359436035,1.6260181665420532,5
DST_090_M_NUT.jpg,-8.456690788269043,4.6650896072387695,5
DST_065_F_FER.jpg,-5.781055450439453,3.0382614135742188,5
DST_048_M_FER.jpg,-8.138992309570312,4.803313255310059,5
DST_119_M_FER.jpg,-4.300687789916992,1.294967532157898,5
DST_161_F_SUR.jpg,-7.562933921813965,4.271507740020752,5
DST_090_M_SUR.jpg,-9.162358283996582,5.433478832244873,5
DST_043_M_FER.jpg,-6.700100898742676,3.0516347885131836,5
DST_116_M_DIS.jpg,-7.583012580871582,3.792403221130371,5
DST_081_M_HPY.jpg,-5.31577205657959,2.084033966064453,5
DST_010_M_NUT.jpg,-9.220315933227539,5.786044120788574,6
DST_026_M_SUR.jpg,-8.334578514099121,4.879652500152588,6
DST_106_M_FER.jpg,-9.294378280639648,5.158782005310059,6
DST_017_F_DIS.jpg,-11.188920021057129,6.481599807739258,6
DST_013_M_SAD.jpg,-8.972992897033691,5.3596415519714355,5
DST_128_F_FER.jpg,-9.041577339172363,5.044678688049316,5
DST_004_F_NUT.jpg,-6.210285186767578,3.3061752319335938,5
DST_157_F_NUT.jpg,-10.703316688537598,6.379692554473877,6
DST_133_F_DIS.jpg,-7.41358757019043,3.962096691131592,5
DST_065_F_SUR.jpg,-5.420991897583008,2.7279272079467773,5
DST_091_M_SUR.jpg,-6.933095932006836,3.946455955505371,5
DST_170_F_ANG.jpg,-8.090295791625977,4.652610778808594,5
DST_185_F_DIS.jpg,-9.576066970825195,5.337581157684326,6
DST_122_M_ANG.jpg,-5.538402557373047,2.4963631629943848,5
DST_162_F_SUR.jpg,-8.421065330505371,4.96358585357666,6
DST_182_F_HPY.jpg,-7.251387596130371,4.038661479949951,5
DST_177_F_HPY.jpg,-8.564565658569336,4.914620399475098,5
DST_016_M_ANG.jpg,-8.375348091125488,5.089874267578125,6
DST_015_M_SAD.jpg,-9.270394325256348,5.199010372161865,6
DST_024_F_HPY.jpg,-9.734942436218262,5.164473056793213,5
DST_097_M_SAD.jpg,-5.834573745727539,2.642454147338867,5
DST_093_M_DIS.jpg,-6.522863388061523,3.396718978881836,5
DST_079_M_FER.jpg,-5.224725723266602,2.8590011596679688,5
DST_056_M_SUR.jpg,-12.944352149963379,7.259190082550049,6
DST_108_M_DIS.jpg,-4.463090896606445,1.3425464630126953,5
DST_030_M_SUR.jpg,-5.85584831237793,3.1118927001953125,5
DST_043_M_SUR.jpg,-6.909947395324707,3.3062267303466797,5
DST_016_M_SUR.jpg,-8.902113914489746,5.601592540740967,6
DST_074_M_FER.jpg,-5.635899543762207,3.311408519744873,5
DST_163_F_DIS.jpg,-5.084564685821533,2.6978960037231445,5
DST_185_F_NUT.jpg,-7.756789684295654,4.396021366119385,5
DST_174_F_DIS.jpg,-7.669482231140137,3.7806687355041504,5
DST_131_F_NUT.jpg,-5.703815460205078,3.0863513946533203,5
DST_081_M_NUT.jpg,-5.0363287925720215,1.7394853830337524,5
DST_146_F_FER.jpg,-6.761529922485352,3.590485095977783,5
DST_122_M_SAD.jpg,-5.428627014160156,2.2020959854125977,5
DST_064_M_ANG.jpg,-5.903092384338379,2.739588737487793,5
DST_099_M_ANG.jpg,-4.586703300476074,1.6598371267318726,5
DST_017_F_ANG.jpg,-11.281243324279785,6.5868000984191895,6
DST_120_M_SUR.jpg,-5.707249641418457,2.902092933654785,5
DST_077_M_HPY.jpg,-5.577972888946533,2.7419638633728027,5
DST_177_F_SAD.jpg,-8.75954818725586,5.098085403442383,6
DST_116_M_FER.jpg,-6.592408657073975,3.345418930053711,5
DST_135_F_DIS.jpg,-11.77907943725586,6.885049343109131,6
DST_133_F_SUR.jpg,-6.6419878005981445,3.5382375717163086,5
DST_026_M_HPY.jpg,-6.282404899597168,3.5516910552978516,5
DST_002_F_NUT.jpg,-8.757044792175293,5.264527320861816,6
DST_145_F_SAD.jpg,-7.81697416305542,4.251369476318359,5
DST_116_M_NUT.jpg,-7.280162811279297,3.877272129058838,5
DST_136_F_SUR.jpg,-8.433178901672363,4.543388843536377,5
DST_068_M_NUT.jpg,-7.882709503173828,4.735965251922607,5
DST_131_F_ANG.jpg,-6.360020637512207,3.409743309020996,5
DST_098_M_HPY.jpg,-5.199411392211914,2.4596853256225586,5
DST_137_F_ANG.jpg,-10.360489845275879,5.915833950042725,6
DST_089_M_SUR.jpg,-5.1351776123046875,2.2670178413391113,5
DST_089_M_SAD.jpg,-8.324997901916504,5.02524471282959,5
DST_119_M_HPY.jpg,-5.4977803230285645,2.601747989654541,5
DST_183_F_SUR.jpg,-7.883581638336182,4.220484256744385,5
DST_079_M_HPY.jpg,-4.932267189025879,2.669057846069336,5
DST_012_M_FER.jpg,-9.803142547607422,5.9687819480896,6
DST_040_F_HPY.jpg,-6.866823196411133,3.622910976409912,5
DST_178_F_ANG.jpg,-6.720724105834961,3.7087039947509766,5
DST_138_F_FER.jpg,-6.68259334564209,2.853914260864258,5
DST_149_F_ANG.jpg,-5.810357093811035,2.6592159271240234,5
DST_083_M_HPY.jpg,-5.6273393630981445,2.793987274169922,5
DST_174_F_ANG.jpg,-7.606808185577393,3.646322727203369,5
DST_123_F_SUR.jpg,-9.550753593444824,5.116414546966553,5
DST_089_M_ANG.jpg,-7.429717063903809,4.439117908477783,5
DST_162_F_FER.jpg,-8.218489646911621,4.818697452545166,6
DST_090_M_HPY.jpg,-11.834479331970215,7.036102771759033,6
DST_106_M_SUR.jpg,-6.236811637878418,3.4760594367980957,5
DST_026_M_FER.jpg,-8.262356758117676,4.891737461090088,6
DST_137_F_DIS.jpg,-10.608189582824707,6.06448221206665,6
DST_084_M_SUR.jpg,-4.805558204650879,1.5840378999710083,5
DST_032_F_FER.jpg,-8.552659034729004,5.131575584411621,6
DST_032_F_NUT.jpg,-9.925732612609863,5.875227928161621,6
DST_174_F_FER.jpg,-7.64064884185791,3.890657901763916,5
DST_170_F_SAD.jpg,-8.785360336303711,5.06746244430542,5
DST_173_F_HPY.jpg,-5.027508735656738,2.7290148735046387,5
DST_027_F_ANG.jpg,-11.454363822937012,6.837254047393799,6
DST_157_F_DIS.jpg,-9.705063819885254,5.807150363922119,6
DST_105_M_FER.jpg,-6.435779571533203,3.2612009048461914,5
DST_110_M_DIS.jpg,-5.398116588592529,2.6115174293518066,5
DST_133_F_NUT.jpg,-6.787313461303711,3.7328410148620605,5
DST_120_M_NUT.jpg,-5.516409397125244,2.7872729301452637,5
DST_068_M_SUR.jpg,-7.7763166427612305,4.593923568725586,5
DST_018_M_FER.jpg,-10.732928276062012,6.289519786834717,6
DST_131_F_DIS.jpg,-6.092759132385254,3.2015490531921387,5
DST_088_M_SAD.jpg,-5.775455474853516,1.998727560043335,5
DST_162_F_ANG.jpg,-7.200004577636719,3.8191137313842773,5
DST_098_M_ANG.jpg,-4.650813102722168,1.6763824224472046,5
DST_029_F_SAD.jpg,-7.778409957885742,4.217469215393066,5
DST_005_F_HPY.jpg,-5.41267204284668,2.5417728424072266,5
DST_186_F_NUT.jpg,-4.356135368347168,2.052558422088623,5
DST_056_M_SAD.jpg,-12.17935848236084,6.911484241485596,6
DST_047_M_SAD.jpg,-11.82698917388916,6.621625900268555,6
DST_122_M_NUT.jpg,-4.927265644073486,1.9276379346847534,5
DST_081_M_SAD.jpg,-5.603742599487305,2.302628517150879,5
DST_119_M_DIS.jpg,-4.990614891052246,2.282620906829834,5
DST_133_F_HPY.jpg,-5.723132133483887,3.1742029190063477,5
DST_098_M_DIS.jpg,-5.032042503356934,2.141252040863037,5
DST_009_F_NUT.jpg,-9.137202262878418,5.725639820098877,6
DST_129_F_SUR.jpg,-8.936909675598145,5.269924640655518,6
DST_004_F_FER.jpg,-6.158973693847656,3.3017754554748535,5
DST_025_F_NUT.jpg,-10.456984519958496,5.970355033874512,6
DST_176_F_SAD.jpg,-7.504918575286865,3.992173671722412,5
DST_091_M_ANG.jpg,-6.212261199951172,3.558987617492676,5
DST_123_F_NUT.jpg,-8.126692771911621,4.137393474578857,5
DST_114_M_SAD.jpg,-4.611250877380371,1.716105341911316,5
DST_023_F_HPY.jpg,-6.540373802185059,3.2151565551757812,5
DST_027_F_FER.jpg,-11.553936958312988,6.496286869049072,5
DST_115_M_FER.jpg,-5.328973293304443,2.8348307609558105,5
DST_131_F_HPY.jpg,-5.682616233825684,3.1387720108032227,5
DST_005_F_ANG.jpg,-5.638270378112793,2.6388063430786133,5
DST_108_M_SUR.jpg,-4.717574596405029,1.4251365661621094,5
DST_024_F_SUR.jpg,-10.052423477172852,5.724947929382324,6
DST_056_M_ANG.jpg,-11.94981575012207,6.74582576751709,6
DST_048_M_SUR.jpg,-8.695945739746094,5.51852560043335,5
DST_056_M_NUT.jpg,-10.40540599822998,6.286202430725098,6
DST_012_M_ANG.jpg,-9.98303508758545,6.123178958892822,6
DST_147_F_NUT.jpg,-5.835082054138184,3.05800724029541,5
DST_103_M_SUR.jpg,-7.980023384094238,4.54852294921875,5
DST_162_F_SAD.jpg,-6.942181587219238,3.814967632293701,5
DST_130_F_SUR.jpg,-8.760016441345215,4.9616498947143555,5
DST_115_M_NUT.jpg,-5.970207214355469,3.147456645965576,5
DST_010_M_FER.jpg,-9.33224868774414,5.77829122543335,6
DST_158_F_NUT.jpg,-5.985748291015625,3.279061794281006,5
DST_123_F_DIS.jpg,-9.774127960205078,5.414391994476318,5
DST_002_F_ANG.jpg,-8.807479858398438,5.29990816116333,6
DST_029_F_SUR.jpg,-8.127020835876465,4.443692207336426,5
DST_186_F_HPY.jpg,-4.438676834106445,2.068859100341797,5
DST_084_M_DIS.jpg,-4.759685039520264,1.5033305883407593,5
DST_079_M_NUT.jpg,-5.0619635581970215,2.7956151962280273,5
DST_118_M_ANG.jpg,-5.000112056732178,1.9082471132278442,5
DST_042_F_SUR.jpg,-5.771492958068848,3.3010425567626953,5
DST_022_M_SAD.jpg,-9.918560981750488,5.353723049163818,6
DST_084_M_FER.jpg,-4.414270877838135,0.9501289129257202,5
DST_024_F_NUT.jpg,-10.862032890319824,5.665209770202637,6
DST_047_M_FER.jpg,-11.149495124816895,6.082775592803955,6
DST_099_M_DIS.jpg,-4.469440460205078,1.822821855545044,5
DST_176_F_FER.jpg,-6.246592998504639,2.9551267623901367,5
DST_185_F_FER.jpg,-8.999045372009277,5.187385082244873,6
DST_114_M_FER.jpg,-5.0141801834106445,2.1402111053466797,5
DST_047_M_SUR.jpg,-11.59714412689209,6.894183158874512,6
DST_091_M_SAD.jpg,-7.216854572296143,4.0477800369262695,5
DST_084_M_HPY.jpg,-4.603985786437988,1.3282018899917603,5
DST_161_F_SAD.jpg,-7.338889122009277,4.191675186157227,5
DST_164_F_HPY.jpg,-10.791556358337402,6.143163204193115,6
DST_093_M_NUT.jpg,-6.114142417907715,3.2066025733947754,5
DST_177_F_DIS.jpg,-10.138007164001465,5.787443161010742,6
DST_147_F_ANG.jpg,-6.451203346252441,3.3637704849243164,5
DST_020_M_SUR.jpg,-11.209249496459961,6.9074530601501465,6
DST_126_F_ANG.jpg,-11.458014488220215,6.960116863250732,6
DST_077_M_FER.jpg,-5.664505958557129,2.7027158737182617,5
DST_064_M_NUT.jpg,-4.752840995788574,1.9667147397994995,5
DST_088_M_FER.jpg,-5.610200881958008,2.223144054412842,5
DST_024_F_DIS.jpg,-10.290045738220215,5.626793384552002,6
DST_186_F_SAD.jpg,-4.557246208190918,2.1276371479034424,5
DST_077_M_NUT.jpg,-5.509349822998047,2.5757365226745605,5
DST_023_F_NUT.jpg,-6.207585334777832,3.121886730194092,5
DST_122_M_FER.jpg,-5.267079830169678,2.2452316284179688,5
DST_161_F_ANG.jpg,-7.751684188842773,4.58253812789917,5
DST_079_M_SAD.jpg,-5.492323875427246,2.981888771057129,5
DST_031_M_ANG.jpg,-4.499166488647461,1.8318947553634644,5
DST_077_M_SUR.jpg,-6.281073570251465,3.2838830947875977,5
DST_017_F_SUR.jpg,-11.361104011535645,6.875962734222412,6
DST_130_F_NUT.jpg,-7.149669647216797,3.815337657928467,5
DST_129_F_NUT.jpg,-9.052050590515137,5.026434898376465,6
DST_167_F_FER.jpg,-10.173627853393555,6.243916988372803,6
DST_170_F_FER.jpg,-7.794665336608887,4.331741809844971,5
DST_176_F_SUR.jpg,-6.74838924407959,3.315558433532715,5
DST_022_M_FER.jpg,-11.163663864135742,6.1077141761779785,6
DST_004_F_DIS.jpg,-6.936385154724121,3.893549919128418,5
DST_128_F_HPY.jpg,-8.915885925292969,4.996612548828125,5
DST_093_M_FER.jpg,-6.674625396728516,3.8022093772888184,5
DST_167_F_HPY.jpg,-9.735114097595215,5.695638179779053,6
DST_046_F_ANG.jpg,-8.983048439025879,5.161971569061279,5
DST_177_F_ANG.jpg,-8.7875394821167,5.097836971282959,6
DST_025_F_FER.jpg,-11.04569149017334,6.557443618774414,6
DST_013_M_NUT.jpg,-8.618098258972168,4.579598903656006,5
DST_091_M_FER.jpg,-7.9978532791137695,4.495246410369873,5
DST_051_M_ANG.jpg,-6.395357131958008,3.6300148963928223,5
DST_171_F_NUT.jpg,-6.823979377746582,3.724008560180664,5
DST_161_F_NUT.jpg,-7.751290321350098,4.458725929260254,5
DST_051_M_DIS.jpg,-7.596209526062012,4.489346981048584,5
DST_135_F_ANG.jpg,-12.041520118713379,6.945053577423096,6
DST_047_M_DIS.jpg,-12.547595024108887,7.0270867347717285,6
DST_137_F_NUT.jpg,-11.4430570602417,6.382165431976318,6
DST_004_F_ANG.jpg,-6.699225425720215,3.934251308441162,5
DST_130_F_FER.jpg,-7.318447589874268,3.9582715034484863,5
DST_015_M_SUR.jpg,-7.979528427124023,4.707980155944824,5
DST_174_F_HPY.jpg,-8.607660293579102,4.522192478179932,5
DST_041_M_FER.jpg,-11.65661334991455,6.8913350105285645,6
DST_015_M_NUT.jpg,-8.054808616638184,4.76585054397583,6
DST_178_F_DIS.jpg,-7.601739883422852,4.392384052276611,5
DST_031_M_NUT.jpg,-4.341078758239746,1.7891360521316528,5
DST_048_M_ANG.jpg,-8.667798042297363,5.445035934448242,5
DST_149_F_FER.jpg,-5.315958023071289,2.4189815521240234,5
DST_077_M_SAD.jpg,-5.85861873626709,3.030953884124756,5
DST_105_M_ANG.jpg,-7.781632423400879,4.420630931854248,5
DST_171_F_ANG.jpg,-8.748353958129883,5.066782474517822,5
DST_071_M_NUT.jpg,-6.822910785675049,3.9659528732299805,5
DST_051_M_NUT.jpg,-7.302901268005371,4.283311367034912,5
DST_047_M_ANG.jpg,-13.08547306060791,7.362609386444092,6
DST_183_F_ANG.jpg,-8.971297264099121,5.089600086212158,5
DST_123_F_HPY.jpg,-7.810913562774658,4.10537576675415,5
DST_071_M_FER.jpg,-5.969285011291504,3.448420524597168,5
DST_186_F_SUR.jpg,-4.715406894683838,2.2853012084960938,5
DST_002_F_FER.jpg,-8.280388832092285,4.98175048828125,6
DST_015_M_ANG.jpg,-9.9622163772583,5.714199542999268,6
DST_031_M_SUR.jpg,-6.258172988891602,3.34498929977417,5
DST_026_M_SAD.jpg,-7.036358833312988,4.2050604820251465,6
DST_096_M_DIS.jpg,-5.69310188293457,1.8043041229248047,5
DST_081_M_ANG.jpg,-5.8518900871276855,2.5855493545532227,5
DST_146_F_HPY.jpg,-6.616335868835449,3.608694553375244,5
DST_056_M_DIS.jpg,-12.153509140014648,6.918931484222412,6
DST_167_F_SAD.jpg,-8.942742347717285,5.30473518371582,6
DST_079_M_SUR.jpg,-5.459952354431152,3.0309033393859863,5
DST_142_F_NUT.jpg,-6.415392875671387,3.535492420196533,5
DST_103_M_HPY.jpg,-8.546590805053711,5.148526668548584,5
DST_106_M_NUT.jpg,-4.333827972412109,2.4017505645751953,5
DST_088_M_DIS.jpg,-5.0601654052734375,1.9334923028945923,5
DST_041_M_SUR.jpg,-11.117133140563965,6.837621212005615,6
DST_145_F_ANG.jpg,-11.418371200561523,6.654157638549805,6
DST_046_F_DIS.jpg,-9.7410306930542,5.5738525390625,6
DST_183_F_NUT.jpg,-6.969866752624512,3.7087955474853516,5
DST_036_F_ANG.jpg,-7.3989362716674805,4.045624256134033,5
DST_142_F_FER.jpg,-6.54566764831543,3.538642406463623,5
DST_025_F_SAD.jpg,-9.907660484313965,5.654428005218506,6
DST_114_M_ANG.jpg,-5.028676986694336,2.176166534423828,5
DST_118_M_HPY.jpg,-4.900661468505859,1.9432271718978882,5
DST_158_F_ANG.jpg,-6.506174087524414,3.382026195526123,5
DST_012_M_NUT.jpg,-8.631932258605957,5.373354434967041,6
DST_123_F_FER.jpg,-10.754014015197754,6.061685085296631,6
DST_159_F_HPY.jpg,-5.903159141540527,3.1930932998657227,5
DST_116_M_HPY.jpg,-7.669958114624023,4.316925048828125,5
DST_086_M_DIS.jpg,-5.294939041137695,2.695972442626953,5
DST_135_F_FER.jpg,-11.454071998596191,6.862034320831299,6
DST_126_F_FER.jpg,-11.595133781433105,6.985001564025879,6
DST_093_M_ANG.jpg,-6.256197929382324,3.1531476974487305,5
DST_146_F_SUR.jpg,-7.589803695678711,4.06969690322876,5
DST_025_F_ANG.jpg,-10.727370262145996,5.8911237716674805,6
DST_114_M_HPY.jpg,-5.257787227630615,2.201874017715454,5
DST_047_M_HPY.jpg,-12.122414588928223,6.767906665802002,6
DST_185_F_SAD.jpg,-7.206402778625488,3.907097816467285,5
DST_108_M_ANG.jpg,-5.294771671295166,1.719572901725769,5
DST_103_M_DIS.jpg,-8.274914741516113,4.740123748779297,5
DST_005_F_SUR.jpg,-5.211062908172607,2.34414005279541,5
DST_083_M_ANG.jpg,-5.665721893310547,2.516650676727295,5
DST_120_M_HPY.jpg,-5.554208278656006,2.7810444831848145,5
DST_074_M_NUT.jpg,-5.561466217041016,3.3468995094299316,5
DST_012_M_DIS.jpg,-8.722942352294922,5.411464691162109,6
DST_029_F_NUT.jpg,-8.058367729187012,4.424181938171387,5
DST_077_M_DIS.jpg,-5.915027618408203,3.333029270172119,5
DST_171_F_HPY.jpg,-8.736976623535156,5.036064147949219,5
DST_016_M_HPY.jpg,-8.02610969543457,4.828253269195557,5
DST_146_F_SAD.jpg,-7.186266899108887,3.8525257110595703,5
DST_138_F_SAD.jpg,-6.821111679077148,2.8375802040100098,5
DST_147_F_DIS.jpg,-6.207590579986572,3.3523502349853516,5
DST_017_F_FER.jpg,-10.212443351745605,5.76157808303833,6
DST_124_F_HPY.jpg,-9.234106063842773,5.381336688995361,6
DST_142_F_SAD.jpg,-6.024030685424805,3.3211331367492676,5
DST_130_F_DIS.jpg,-9.2372407913208,5.060873508453369,5
DST_009_F_SUR.jpg,-9.117037773132324,5.799595355987549,6
DST_040_F_SAD.jpg,-6.160385608673096,3.3308749198913574,5
DST_098_M_FER.jpg,-4.996644020080566,2.197019577026367,5
DST_105_M_NUT.jpg,-6.185614585876465,3.151108741760254,5
DST_074_M_SUR.jpg,-5.32413911819458,3.305319309234619,5
DST_186_F_DIS.jpg,-4.4847259521484375,2.0713977813720703,5
DST_036_F_NUT.jpg,-8.613347053527832,4.8315324783325195,5
DST_056_M_FER.jpg,-11.210211753845215,6.60528039932251,6
DST_118_M_SUR.jpg,-4.867048740386963,2.0203628540039062,5
DST_159_F_FER.jpg,-6.689722061157227,3.5100812911987305,5
DST_167_F_NUT.jpg,-9.249439239501953,5.400794506072998,6
DST_186_F_FER.jpg,-5.008214950561523,2.615199565887451,5
DST_048_M_NUT.jpg,-8.811277389526367,5.651115894317627,5
DST_157_F_ANG.jpg,-9.912718772888184,5.881751537322998,6
DST_176_F_ANG.jpg,-6.684307098388672,3.389164447784424,5
DST_043_M_DIS.jpg,-6.899009704589844,3.2675843238830566,5
DST_002_F_HPY.jpg,-8.759313583374023,5.315680027008057,6
DST_149_F_SUR.jpg,-5.693088054656982,2.7669949531555176,5
DST_118_M_DIS.jpg,-5.3208842277526855,2.231968402862549,5
DST_083_M_SUR.jpg,-5.088808536529541,2.5340256690979004,5
Copy of DST_040_F_NUT.jpg,-6.201019287109375,3.3122377395629883,5
DST_043_M_SAD.jpg,-6.989067077636719,3.429736614227295,5
DST_130_F_ANG.jpg,-8.440723419189453,4.572899341583252,5
DST_027_F_SAD.jpg,-10.679216384887695,6.512945175170898,6
DST_115_M_HPY.jpg,-6.031299591064453,3.2090063095092773,5
DST_023_F_FER.jpg,-6.326002597808838,3.182145118713379,5
DST_012_M_SAD.jpg,-9.183672904968262,5.595282077789307,6
DST_031_M_SAD.jpg,-4.472929954528809,2.1559462547302246,5
DST_027_F_SUR.jpg,-10.08937931060791,6.27705717086792,6
DST_133_F_FER.jpg,-8.163949012756348,4.677872657775879,5
DST_161_F_DIS.jpg,-9.029196739196777,5.607822418212891,5
DST_071_M_DIS.jpg,-5.979328155517578,3.342101573944092,5
DST_031_M_FER.jpg,-5.322025775909424,2.7649312019348145,5
DST_131_F_SUR.jpg,-5.961663246154785,3.287703037261963,5
DST_018_M_HPY.jpg,-10.280969619750977,5.736471652984619,6
DST_145_F_HPY.jpg,-8.410689353942871,4.678922176361084,5
DST_170_F_NUT.jpg,-8.051841735839844,4.631539821624756,5
